group	marker	position
1B	Cluster_4930|Contig1|original@184	88.2
1B	Cluster_4930|Contig2|complementarySeq@631	88.2
1B	Cluster_5616|Contig3|original@144	88.2
1B	Cluster_6704|Contig1|original@425	88.2
1B	Cluster_1227|Contig2|likelySeq@196	88.2
1B	Cluster_297|Contig25|original@100	88.2
1B	Cluster_4928|Contig1|complementarySeq@278	88.9
1B	Cluster_4597|Contig1|complementarySeq@1059	89.3
1B	Cluster_17999|Contig2|original@347	90.5
1B	Cluster_16708|Contig1|original@142	92.5
1B	Cluster_27150|Contig1|original@140	96.7
1B	Cluster_15443|Contig6|original@680	96.9
1B	Cluster_9896|Contig2|likelySeq@628	97.1
1B	Cluster_13188|Contig1|original@552	98.6
1B	Cluster_163|Contig5|original@261	100.1
1B	Cluster_5926|Contig1|original@1245	100.1
1B	Cluster_1767|Contig1|original@1260	103.3
1B	Cluster_1767|Contig3|original@1254	103.3
1B	Cluster_3693|Contig1|likelySeq@2213	106.5
1B	Cluster_254|Contig1|original@1224	106.5
1B	Cluster_3775|Contig6|original@204	110.2
1B	Cluster_11047|Contig1|original@347	111.4
1B	Cluster_18918|Contig1|original@235	114.8
1B	Cluster_15940|Contig1|likelySeq@523	115.2
1B	Cluster_5140|Contig1|likelySeq@401	115.333333333333
1B	Cluster_236|Contig2|likelySeq@833	115.333333333333
1B	Cluster_3892|Contig3|original@1086	115.4
1B	Cluster_18918|Contig1|original@180	115.4
1B	Cluster_2953|Contig3|original@656	115.4
1B	Cluster_2953|Contig2|original@681	116
1B	Cluster_10382|Contig1|likelySeq@184	118.4
1B	Cluster_6325|Contig1|likelySeq@614	119.75
1B	Cluster_3896|Contig4|original@170	119.75
1B	Cluster_6325|Contig2|likelySeq@977	119.75
1B	Cluster_6325|Contig2|complementarySeq@629	119.75
1B	Cluster_9318|Contig2|likelySeq@263	119.75
1B	Cluster_10776|Contig3|original@716	119.75
1B	Cluster_10776|Contig3|original@2310	119.75
1B	Cluster_18594|Contig1|original@289	119.75
1B	Cluster_8828|Contig1|likelySeq@143	121.1
1B	Cluster_1498|Contig1|original@1211	130.6
1B	Cluster_1498|Contig3|original@780	130.6
1B	Cluster_9241|Contig2|likelySeq@284	130.6
1B	Cluster_9241|Contig2|complementarySeq@284	130.6
1B	Cluster_1845|Contig1|complementarySeq@978	130.6
1B	Cluster_9958|Contig1|original@1041	140.5
1B	Cluster_9958|Contig3|likelySeq@995	140.5
1B	Cluster_5568|Contig2|original@464	140.5
1B	Cluster_1181|Contig2|original@920	143.7
1B	Cluster_1487|Contig2|complementarySeq@1469	147.1
1B	Cluster_1203|Contig1|original@818	149.6
1B	Cluster_140|Contig8|complementarySeq@256	149.75
1B	Cluster_4014|Contig3|original@617	149.75
1B	Cluster_1203|Contig2|original@1534	149.75
1B	Cluster_12178|Contig1|complementarySeq@850	149.75
1B	Cluster_4014|Contig3|original@900	149.9
1B	Cluster_2243|Contig1|original@866	151.6
1B	Cluster_2243|Contig2|original@908	151.6
1B	Cluster_20585|Contig1|original@944	151.6
1B	Cluster_4092|Contig4|original@335	163.5
1B	Cluster_8550|Contig1|original@888	163.5
1B	Cluster_5957|Contig3|original@240	163.5
1B	Cluster_8550|Contig2|original@903	163.5
1B	Cluster_7820|Contig4|original@273	172
1B	Cluster_12203|Contig2|complementarySeq@1431	177.4
1B	Cluster_9819|Contig1|original@723	177.4
1B	Cluster_368|Contig2|original@1619	180.2
1B	Cluster_275|Contig4|original@1195	181.4
1B	Cluster_275|Contig5|original@160	181.4
1B	Cluster_929|Contig1|complementarySeq@2727	181.4
2A	Cluster_1944|Contig4|original@2208	0
2A	Cluster_1056|Contig3|likelySeq@1601	2.90000000000001
2A	Cluster_1056|Contig3|likelySeq@860	2.90000000000001
2A	Cluster_9899|Contig1|original@254	4.10000000000002
2A	Cluster_6298|Contig1|original@342	4.10000000000002
2A	Cluster_6298|Contig5|original@588	4.10000000000002
2A	Cluster_2637|Contig3|original@687	4.10000000000002
2A	Cluster_10074|Contig2|complementarySeq@561	6
2A	Cluster_10074|Contig2|likelySeq@561	6
2A	Cluster_10074|Contig2|complementarySeq@247	6
2A	Cluster_12016|Contig1|likelySeq@1001	6
2A	Cluster_2487|Contig3|original@38	6
2A	Cluster_454|Contig2|complementarySeq@372	6
2A	Cluster_4996|Contig6|original@3196	6
2A	Cluster_4996|Contig11|original@240	6
2A	Cluster_4996|Contig14|original@2883	6
2A	Cluster_939|Contig4|original@574	6
2A	Cluster_10074|Contig2|likelySeq@247	6
2A	Cluster_2487|Contig2|original@2473	6
2A	Cluster_4996|Contig5|original@845	8.96666666666667
2A	Cluster_4996|Contig14|original@3251	8.96666666666667
2A	Cluster_3923|Contig3|original@994	14.9
2A	Cluster_4043|Contig1|original@495	34.1
2A	Cluster_4043|Contig3|original@674	34.3
2A	Cluster_10348|Contig1|original@1849	34.3
2A	Cluster_1561|Contig1|likelySeq@555	34.5
2A	Cluster_2546|Contig1|original@111	40.7
2A	Traes_2AS_BD2A53CC4@1101	40.7
2A	Cluster_180|Contig7|complementarySeq@520	40.7
2A	Traes_2AS_BD2A53CC41@1101	40.7
2A	Cluster_180|Contig7|complementarySeq@74	40.7
2A	Cluster_3462|Contig2|original@1165	43.8
2A	Cluster_4515|Contig3|original@830	43.8
2A	Cluster_13934|Contig1|original@161	49.1
2A	Cluster_1603|Contig3|original@1866	49.1
2A	Cluster_17194|Contig1|original@130	49.1
2A	Cluster_5825|Contig1|original@2253	49.1
2A	Cluster_158|Contig8|complementarySeq@1377	49.1
2A	Cluster_4820|Contig2|original@2297	49.1
2A	Cluster_1524|Contig1|original@1004	49.1
2A	Cluster_158|Contig8|likelySeq@1269	49.1
2A	Cluster_1603|Contig1|original@401	49.1
2A	Cluster_17194|Contig2|original@625	49.1
2A	Cluster_8995|Contig2|likelySeq@2076	56
2A	Cluster_8995|Contig1|likelySeq@3430	56
2A	Cluster_15298|Contig1|original@1276	56
2A	Cluster_4773|Contig1|original@354	59.2
2A	Cluster_2409|Contig1|complementarySeq@3711	59.7
2A	Cluster_5296|Contig2|likelySeq@1574	65.2
2A	Cluster_280|Contig17|complementarySeq@504	65.2
2A	Cluster_3284|Contig2|original@339	72.1
2A	Cluster_6974|Contig1|complementarySeq@103	72.1
2A	Cluster_4357|Contig3|original@298	73.9
2A	Cluster_840|Contig4|original@543	73.9
2A	Cluster_10538|Contig2|original@272	75.6
2A	Cluster_9037|Contig2|original@446	79.2
2A	Cluster_359|Contig20|complementarySeq@408	80.1
2A	Cluster_9037|Contig1|likelySeq@552	80.1
2A	Cluster_110|Contig6|original@394	80.9
2A	Cluster_11967|Contig1|likelySeq@1146	80.9
2A	Cluster_19631|Contig1|original@101	80.9
2A	Cluster_3322|Contig2|original@392	80.9
2A	Cluster_2499|Contig2|original@584	81.7
2A	Cluster_5138|Contig1|likelySeq@745	81.7
2A	Cluster_2241|Contig2|original@369	82
2A	Cluster_6088|Contig2|original@212	82
2A	Cluster_7301|Contig1|original@1727	82
2A	Cluster_909|Contig3|original@423	82
2A	Cluster_8555|Contig1|original@1798	82.015
2A	Cluster_8893|Contig2|original@121	82.0791666666667
2A	Cluster_11967|Contig1|likelySeq@611	82.1181818181818
2A	Cluster_1518|Contig4|original@3014	82.1304347826087
2A	Cluster_17174|Contig2|original@476	82.1304347826087
2A	Cluster_6466|Contig1|likelySeq@309	82.3526315789474
2A	Cluster_110|Contig6|original@895	82.3526315789474
2A	Cluster_11472|Contig4|likelySeq@1602	82.3526315789474
2A	Cluster_12729|Contig2|original@1453	82.3526315789474
2A	Cluster_1854|Contig2|original@183	82.3526315789474
2A	Cluster_8555|Contig2|complementarySeq@136	82.355
2A	Cluster_14483|Contig2|original@591	82.355
2A	Cluster_8893|Contig2|original@517	82.4
2A	Cluster_10364|Contig1|likelySeq@1036	83.2
2A	Cluster_10425|Contig1|complementarySeq@1049	83.2
2A	Cluster_16754|Contig1|likelySeq@1095	83.2
2A	Cluster_1843|Contig2|original@1580	83.2
2A	Cluster_2932|Contig1|complementarySeq@624	83.2
2A	Cluster_601|Contig1|original@105	83.2
2A	Cluster_8149|Contig2|original@253	83.2
2A	Cluster_8690|Contig1|original@561	83.2
2A	Cluster_9568|Contig1|original@287	83.2
2A	Cluster_8948|Contig1|original@520	83.2
2A	Cluster_9914|Contig2|original@273	83.2
2A	Cluster_8646|Contig2|complementarySeq@2911	83.2090909090909
2A	Cluster_5379|Contig2|complementarySeq@302	83.5714285714286
2A	Cluster_97|Contig4|complementarySeq@247	84.3
2A	Cluster_2102|Contig2|likelySeq@2026	87.8
2A	Cluster_6165|Contig1|original@346	87.8
2A	Cluster_8400|Contig1|likelySeq@697	87.8
2A	Cluster_6165|Contig3|original@62	94.7333333333333
2A	Cluster_2102|Contig2|likelySeq@1941	94.7333333333333
2A	Cluster_6271|Contig2|original@602	98.52
2A	Cluster_3203|Contig2|original@603	99
2A	Cluster_1049|Contig2|likelySeq@1097	100.5
2A	Cluster_10669|Contig1|original@993	100.5
2A	Cluster_2240|Contig2|original@249	100.5
2A	Cluster_347|Contig2|likelySeq@765	100.5
2A	Cluster_5565|Contig1|original@225	100.5
2A	Cluster_6912|Contig1|original@961	100.5
2A	Cluster_9812|Contig2|complementarySeq@230	100.5
2A	Cluster_2097|Contig2|original@833	100.5
2A	Cluster_13221|Contig2|original@537	102.35
2A	Cluster_11930|Contig2|likelySeq@1356	102.481818181818
2A	Cluster_3946|Contig3|complementarySeq@2022	102.481818181818
2A	Cluster_9348|Contig1|likelySeq@1044	102.481818181818
2A	Cluster_11930|Contig1|complementarySeq@896	102.481818181818
2A	Cluster_1991|Contig2|original@683	102.481818181818
2A	Cluster_2217|Contig2|likelySeq@1367	102.481818181818
2A	Cluster_2544|Contig2|likelySeq@689	102.481818181818
2A	Cluster_2623|Contig4|original@876	102.481818181818
2A	Cluster_2623|Contig6|original@253	102.481818181818
2A	Cluster_267|Contig1|likelySeq@2728	102.481818181818
2A	Cluster_9497|Contig1|complementarySeq@1603	102.68
2A	Cluster_17681|Contig1|original@499	103.091666666667
2A	Cluster_1668|Contig1|original@918	103.254545454545
2A	Cluster_6271|Contig3|original@1362	104.383333333333
2A	Cluster_9296|Contig1|likelySeq@887	106.6
2A	Cluster_10621|Contig1|complementarySeq@2163	106.6
2A	Cluster_1602|Contig1|original@159	106.6
2A	Cluster_2858|Contig3|original@1686	106.6
2A	Cluster_2586|Contig1|original@1903	107.9
2A	Cluster_2961|Contig5|likelySeq@995	107.9
2A	Cluster_4479|Contig2|likelySeq@1212	109
2A	Cluster_5336|Contig2|complementarySeq@631	109
2A	Cluster_14795|Contig2|original@450	109.8
2A	Cluster_3875|Contig1|complementarySeq@922	109.8
2A	Cluster_4798|Contig1|likelySeq@759	109.8
2A	Cluster_6280|Contig1|original@211	109.8
2A	Cluster_6311|Contig2|original@190	109.8
2A	Cluster_7020|Contig1|original@1035	109.8
2A	Cluster_6223|Contig1|original@169	111
2A	Cluster_4400|Contig3|original@1810	111.130769230769
2A	Cluster_14|Contig1154|likelySeq@75	111.130769230769
2A	Cluster_3875|Contig2|complementarySeq@582	111.141666666667
2A	Cluster_4532|Contig2|original@1419	111.141666666667
2A	Cluster_6311|Contig2|original@274	111.141666666667
2A	Cluster_6947|Contig1|likelySeq@896	111.2
2A	Cluster_7162|Contig2|original@1017	111.2
2A	Cluster_9063|Contig1|likelySeq@1186	111.2
2A	Cluster_2393|Contig1|original@229	111.2
2A	Cluster_15963|Contig1|original@322	111.215384615385
2A	Cluster_15963|Contig1|original@380	111.215384615385
2A	Cluster_14433|Contig1|likelySeq@525	111.257142857143
2A	Cluster_8499|Contig2|complementarySeq@1134	111.276923076923
2A	Cluster_9879|Contig3|original@840	111.276923076923
2A	Cluster_2476|Contig2|original@1817	111.313333333333
2A	Cluster_15783|Contig2|original@270	111.335714285714
2A	Cluster_7050|Contig1|original@544	111.5
2A	Cluster_4400|Contig2|original@1381	111.538461538462
2A	Cluster_1286|Contig3|original@1756	112.1
2A	Cluster_1747|Contig6|complementarySeq@2139	112.1
2A	Cluster_1960|Contig2|original@1058	112.1
2A	Cluster_2421|Contig1|likelySeq@927	112.1
2A	Cluster_4400|Contig2|original@1002	112.1
2A	Cluster_7162|Contig2|original@1205	112.1
2A	Cluster_8978|Contig1|complementarySeq@317	112.1
2A	Cluster_9600|Contig3|complementarySeq@986	112.1
2A	Cluster_4604|Contig1|original@401	112.9
2A	Cluster_281|Contig4|complementarySeq@60	114.4
2A	Cluster_2864|Contig1|likelySeq@200	114.4
2A	Cluster_3748|Contig2|complementarySeq@141	114.4
2A	Cluster_7500|Contig1|likelySeq@835	114.4
2A	Cluster_8020|Contig1|complementarySeq@872	114.4
2A	Cluster_9540|Contig1|complementarySeq@573	114.4
2A	Cluster_9703|Contig1|complementarySeq@157	114.4
2A	Cluster_14102|Contig3|original@282	115.158333333333
2A	Cluster_3736|Contig2|original@319	115.227272727273
2A	Cluster_14|Contig205|original@500	115.227272727273
2A	Cluster_14102|Contig5|original@1624	115.227272727273
2A	Cluster_15148|Contig1|original@116	115.227272727273
2A	Cluster_8447|Contig1|complementarySeq@283	115.4
2A	Cluster_1346|Contig1|original@1241	116.3
2A	Cluster_3098|Contig1|complementarySeq@527	116.3
2A	Cluster_9301|Contig1|likelySeq@708	116.3
2A	Cluster_243|Contig14|likelySeq@301	116.8
2A	Cluster_16284|Contig1|original@511	118.535
2A	Cluster_12785|Contig1|original@1058	118.833333333333
2A	Cluster_11929|Contig1|original@394	120.4
2A	Cluster_205|Contig1|original@1193	121.6
2A	Cluster_14632|Contig1|original@209	121.844444444444
2A	Cluster_5517|Contig2|original@540	121.95
2A	Cluster_9380|Contig1|likelySeq@302	121.95
2A	Cluster_15760|Contig1|original@1065	121.95
2A	Cluster_5517|Contig3|likelySeq@1030	121.957142857143
2A	Cluster_4237|Contig1|likelySeq@1904	121.957142857143
2A	Cluster_1867|Contig2|complementarySeq@1955	121.957142857143
2A	Cluster_9606|Contig2|complementarySeq@584	121.975
2A	Cluster_11010|Contig2|complementarySeq@135	121.975
2A	Cluster_694|Contig3|original@106	122.06
2A	Cluster_11010|Contig2|likelySeq@952	122.5
2A	Cluster_12947|Contig3|original@310	122.5
2A	Cluster_14632|Contig3|original@704	122.5
2A	Cluster_5718|Contig1|complementarySeq@1902	122.5
2A	Cluster_9413|Contig2|original@1394	122.5
2A	Cluster_410|Contig4|original@394	122.5
2A	Cluster_1867|Contig2|complementarySeq@1773	122.9
2A	Cluster_1867|Contig2|likelySeq@1773	122.9
2A	Cluster_7084|Contig3|original@1337	122.9
2A	Cluster_7369|Contig1|original@2474	122.9
2A	Cluster_7369|Contig2|original@542	122.9
2A	Cluster_15760|Contig1|original@1164	124
2A	Cluster_410|Contig2|original@1161	124
2A	Cluster_5675|Contig1|original@447	124.4
2A	Cluster_3221|Contig1|complementarySeq@450	124.4
2A	Cluster_5569|Contig1|complementarySeq@643	124.4
2A	Cluster_9175|Contig1|likelySeq@1672	124.4
2A	Cluster_9175|Contig2|complementarySeq@317	124.4
2A	Cluster_16251|Contig2|original@310	124.4
2A	Cluster_3029|Contig1|likelySeq@1340	129.4
2A	Cluster_1751|Contig1|original@144	131.3
2A	Cluster_78|Contig1|original@3020	131.3
2A	Cluster_78|Contig7|original@2943	131.3
2A	Cluster_10444|Contig1|complementarySeq@310	131.6
2A	Cluster_7180|Contig1|original@359	131.6
2A	Cluster_852|Contig7|complementarySeq@2134	131.6
2A	Cluster_83|Contig4|original@949	132.78
2A	Cluster_293|Contig21|original@334	133.276923076923
2A	Cluster_293|Contig21|original@580	133.276923076923
2A	Cluster_3563|Contig1|original@393	133.381818181818
2A	Cluster_418|Contig1|complementarySeq@691	133.381818181818
2A	Cluster_7658|Contig2|original@860	133.381818181818
2A	Cluster_13826|Contig1|original@453	133.381818181818
2A	Cluster_1559|Contig1|complementarySeq@339	133.381818181818
2A	Cluster_293|Contig7|likelySeq@802	133.381818181818
2A	Cluster_293|Contig7|complementarySeq@802	133.441666666667
2A	Cluster_78|Contig5|original@408	133.441666666667
2A	Cluster_79|Contig24|original@251	133.441666666667
2A	Cluster_963|Contig3|original@825	133.441666666667
2A	Cluster_981|Contig1|complementarySeq@628	133.441666666667
2A	Cluster_10630|Contig2|original@127	133.441666666667
2A	Cluster_15585|Contig3|original@143	133.441666666667
2A	Cluster_18396|Contig1|likelySeq@1008	133.441666666667
2A	Cluster_886|Contig1|original@168	133.738461538462
2A	Cluster_597|Contig1|original@1037	133.866666666667
2A	Cluster_78|Contig7|original@1351	133.935294117647
2A	Cluster_2388|Contig3|original@747	134.05
2A	Cluster_3980|Contig12|original@122	134.1
2A	Cluster_10462|Contig1|complementarySeq@2170	134.5
2A	Cluster_3028|Contig2|original@452	134.5
2A	Cluster_375|Contig2|original@357	134.7875
2A	Cluster_554|Contig13|original@1658	134.9
2A	Cluster_12255|Contig1|likelySeq@652	135.3
2A	Cluster_1828|Contig1|original@1359	135.3
2A	Cluster_2713|Contig1|complementarySeq@835	135.3
2A	Cluster_13507|Contig1|original@225	137.3
2A	Cluster_7829|Contig1|original@431	138.1
2A	Cluster_79|Contig4|original@105	138.8
2A	Cluster_1368|Contig2|original@534	139.5
2A	Cluster_4675|Contig1|original@431	139.5
2A	Cluster_15710|Contig1|original@399	140.4
2A	Cluster_10037|Contig1|complementarySeq@104	145.9
2A	Cluster_6910|Contig1|original@443	152.4
2A	Cluster_3277|Contig4|original@1090	153.8
2A	Cluster_8953|Contig4|complementarySeq@916	154.7
2A	Cluster_4310|Contig2|original@840	154.7
2A	Cluster_3277|Contig2|original@432	155.675
2A	Cluster_3805|Contig2|original@364	156
2A	Cluster_12235|Contig1|likelySeq@489	156
2A	Cluster_3277|Contig1|original@539	156
2A	Cluster_12235|Contig1|likelySeq@801	156.6
2A	Cluster_7759|Contig1|original@600	157.6
2A	Cluster_7136|Contig2|likelySeq@411	158.05
2A	Cluster_7136|Contig2|complementarySeq@411	158.5
2A	Cluster_2120|Contig1|original@910	160.9
2A	Cluster_8974|Contig1|original@1715	160.9
2A	Cluster_10343|Contig4|original@328	163.2
2A	Cluster_3725|Contig1|complementarySeq@236	163.2
2A	Cluster_2120|Contig1|original@710	163.2
2A	Cluster_9762|Contig1|original@685	164.3
2A	Cluster_5830|Contig1|complementarySeq@1302	164.366666666667
2A	Cluster_2933|Contig4|original@2124	164.366666666667
2A	Cluster_4974|Contig3|original@406	164.7
2A	Cluster_10343|Contig5|original@248	164.844444444444
2A	Cluster_10343|Contig5|original@1751	165.2
2A	Cluster_10993|Contig1|original@362	166.7
2A	Cluster_13952|Contig2|complementarySeq@1067	166.7
2A	Cluster_3936|Contig1|original@1314	166.7
2A	Cluster_13513|Contig1|complementarySeq@312	167.1
2A	Cluster_3035|Contig10|original@195	167.1
2A	Cluster_3936|Contig2|original@1093	167.466666666667
2A	Cluster_14976|Contig1|original@288	168.525
2A	Cluster_9186|Contig2|complementarySeq@863	168.54
2A	Cluster_8270|Contig1|original@1288	169.4
2A	Cluster_18136|Contig1|original@98	169.46
2A	Cluster_5018|Contig1|original@3853	169.633333333333
2A	Cluster_1366|Contig1|original@414	169.633333333333
2A	Cluster_4853|Contig3|complementarySeq@221	170.2
2A	Cluster_14710|Contig1|original@326	170.5
2A	Cluster_1608|Contig1|original@289	170.5
2A	Cluster_8810|Contig1|original@380	170.5
2A	Cluster_10886|Contig1|original@355	172.4
2A	Cluster_4393|Contig2|original@693	172.733333333333
2A	Cluster_6543|Contig1|original@1418	172.733333333333
2A	Cluster_8278|Contig2|complementarySeq@676	172.733333333333
2A	Cluster_2373|Contig4|original@573	172.733333333333
2A	Cluster_6543|Contig1|original@1190	172.9
2A	Cluster_8278|Contig2|complementarySeq@339	172.9
2A	Cluster_7741|Contig1|original@390	176
2A	Cluster_9605|Contig2|original@117	176
2A	Cluster_1256|Contig3|original@451	186.4
2A	Cluster_1256|Contig4|original@444	186.4
2A	Cluster_13634|Contig1|original@559	186.4
2A	Cluster_11132|Contig2|original@215	187.6
2A	Cluster_15327|Contig1|original@722	187.6
2A	Cluster_5300|Contig1|original@320	188.7
2A	Cluster_9302|Contig3|original@156	188.7
2A	Cluster_8285|Contig1|original@661	188.7
2A	Cluster_9302|Contig1|original@485	188.7
2A	Cluster_2238|Contig1|original@1281	193.4
2A	Cluster_3704|Contig1|likelySeq@1014	194.066666666667
2A	Cluster_5991|Contig7|original@632	194.066666666667
2A	Cluster_5490|Contig3|original@272	194.15
2A	Cluster_2238|Contig3|original@2962	194.15
2A	Cluster_12705|Contig1|original@1057	194.4
2A	Cluster_3704|Contig1|likelySeq@442	194.4
2A	Cluster_5991|Contig7|original@998	194.4
2A	Cluster_7693|Contig3|original@258	201.8
2A	Cluster_4562|Contig1|likelySeq@975	203
2A	Cluster_6169|Contig2|complementarySeq@1848	203
2A	Cluster_2435|Contig6|original@1903	203
2A	Cluster_16679|Contig1|original@445	207.5
2A	Cluster_4241|Contig1|complementarySeq@375	207.7
2A	Cluster_1951|Contig6|original@658	207.7
2A	Cluster_1080|Contig2|original@634	207.9
2A	Cluster_6887|Contig3|complementarySeq@168	207.9
2A	Cluster_6189|Contig5|original@489	207.9
2A	Cluster_3772|Contig4|original@507	207.9
2A	Cluster_12584|Contig4|original@140	207.9
2B	Cluster_11652|Contig2|original@1515	0
2B	Cluster_5454|Contig5|original@757	0
2B	Cluster_5454|Contig6|original@766	0
2B	Cluster_5454|Contig7|original@439	0
2B	Cluster_527|Contig73|original@201	0
2B	Cluster_5454|Contig7|original@370	0
2B	Cluster_11652|Contig2|original@1323	0
2B	Cluster_6298|Contig4|original@355	12.2
2B	Cluster_6298|Contig5|original@1607	12.2
2B	Cluster_1029|Contig2|original@1804	14.6
2B	Cluster_1029|Contig3|original@1310	14.6
2B	Cluster_14|Contig2318|original@254	14.6
2B	Cluster_11690|Contig1|original@596	17.9
2B	Cluster_5540|Contig5|original@805	23.3333333333333
2B	Cluster_5005|Contig3|original@424	23.3333333333333
2B	Cluster_5540|Contig8|original@827	23.3333333333333
2B	Cluster_10074|Contig1|original@287	23.3333333333333
2B	Cluster_10477|Contig1|complementarySeq@870	23.3333333333333
2B	Cluster_10477|Contig2|likelySeq@1133	23.3333333333333
2B	Cluster_10477|Contig2|complementarySeq@235	23.3333333333333
2B	Cluster_13900|Contig1|original@401	23.8
2B	Cluster_10214|Contig3|original@758	24.9
2B	Cluster_939|Contig26|likelySeq@106	25.15
2B	Cluster_3828|Contig1|complementarySeq@273	25.4
